Thorlabs Environment Measurement
Device:TSP01B
S/N:M00995273
Measurement Interval:10
Averaging:OFF
Time [s]	Date	Time	Temperature[�C]	Humidity[%]	TH1[�C]	TH2[�C]
136960	Jan 13 2024	01:18:57	20.38	8.82	--	--
136970	Jan 13 2024	01:19:07	20.38	8.82	--	--
136980	Jan 13 2024	01:19:17	20.37	8.82	--	--
136990	Jan 13 2024	01:19:27	20.39	8.82	--	--
137000	Jan 13 2024	01:19:37	20.38	8.82	--	--
137010	Jan 13 2024	01:19:47	20.38	8.82	--	--
137020	Jan 13 2024	01:19:57	20.38	8.82	--	--
137030	Jan 13 2024	01:20:07	20.38	8.82	--	--
137040	Jan 13 2024	01:20:17	20.38	8.82	--	--
137050	Jan 13 2024	01:20:27	20.37	8.82	--	--
137060	Jan 13 2024	01:20:37	20.38	8.82	--	--
137070	Jan 13 2024	01:20:47	20.38	8.82	--	--
137080	Jan 13 2024	01:20:57	20.37	8.82	--	--
137090	Jan 13 2024	01:21:07	20.38	8.82	--	--
137100	Jan 13 2024	01:21:17	20.38	8.82	--	--
137110	Jan 13 2024	01:21:27	20.38	8.82	--	--
137120	Jan 13 2024	01:21:37	20.38	8.82	--	--
137130	Jan 13 2024	01:21:47	20.38	8.82	--	--
137140	Jan 13 2024	01:21:57	20.38	8.82	--	--
137150	Jan 13 2024	01:22:07	20.38	8.82	--	--
137160	Jan 13 2024	01:22:17	20.37	8.82	--	--
137170	Jan 13 2024	01:22:27	20.37	8.82	--	--
137180	Jan 13 2024	01:22:38	20.38	8.82	--	--
137190	Jan 13 2024	01:22:48	20.38	8.82	--	--
137200	Jan 13 2024	01:22:58	20.38	8.82	--	--
137210	Jan 13 2024	01:23:08	20.38	8.82	--	--
137220	Jan 13 2024	01:23:18	20.38	8.82	--	--
137230	Jan 13 2024	01:23:28	20.38	8.82	--	--
137240	Jan 13 2024	01:23:38	20.38	8.82	--	--
137250	Jan 13 2024	01:23:48	20.38	8.82	--	--
137260	Jan 13 2024	01:23:58	20.37	8.82	--	--
137270	Jan 13 2024	01:24:08	20.37	8.82	--	--
137280	Jan 13 2024	01:24:18	20.37	8.82	--	--
137290	Jan 13 2024	01:24:28	20.37	8.82	--	--
137300	Jan 13 2024	01:24:38	20.37	8.82	--	--
137310	Jan 13 2024	01:24:48	20.38	8.82	--	--
137320	Jan 13 2024	01:24:58	20.37	8.82	--	--
137330	Jan 13 2024	01:25:08	20.37	8.82	--	--
137340	Jan 13 2024	01:25:18	20.37	8.82	--	--
137350	Jan 13 2024	01:25:29	20.37	8.82	--	--
137360	Jan 13 2024	01:25:39	20.36	8.82	--	--
137370	Jan 13 2024	01:25:49	20.37	8.82	--	--
137380	Jan 13 2024	01:25:59	20.36	8.82	--	--
137390	Jan 13 2024	01:26:09	20.36	8.82	--	--
137400	Jan 13 2024	01:26:19	20.36	8.82	--	--
137410	Jan 13 2024	01:26:29	20.36	8.82	--	--
137420	Jan 13 2024	01:26:39	20.36	8.82	--	--
137430	Jan 13 2024	01:26:49	20.35	8.82	--	--
137440	Jan 13 2024	01:26:59	20.36	8.82	--	--
137450	Jan 13 2024	01:27:09	20.36	8.82	--	--
137460	Jan 13 2024	01:27:19	20.35	8.82	--	--
137470	Jan 13 2024	01:27:29	20.35	8.82	--	--
137480	Jan 13 2024	01:27:39	20.35	8.82	--	--
137490	Jan 13 2024	01:27:49	20.36	8.82	--	--
137500	Jan 13 2024	01:27:59	20.36	8.82	--	--
137510	Jan 13 2024	01:28:09	20.36	8.82	--	--
137520	Jan 13 2024	01:28:19	20.36	8.82	--	--
137530	Jan 13 2024	01:28:29	20.36	8.82	--	--
137540	Jan 13 2024	01:28:40	20.35	8.82	--	--
137550	Jan 13 2024	01:28:50	20.36	8.82	--	--
137560	Jan 13 2024	01:29:00	20.36	8.82	--	--
137570	Jan 13 2024	01:29:10	20.36	8.82	--	--
137580	Jan 13 2024	01:29:20	20.36	8.82	--	--
137590	Jan 13 2024	01:29:30	20.36	8.82	--	--
137600	Jan 13 2024	01:29:40	20.36	8.82	--	--
137610	Jan 13 2024	01:29:50	20.37	8.82	--	--
137620	Jan 13 2024	01:30:00	20.37	8.82	--	--
137630	Jan 13 2024	01:30:10	20.37	8.82	--	--
137640	Jan 13 2024	01:30:20	20.36	8.82	--	--
137650	Jan 13 2024	01:30:30	20.36	8.82	--	--
137660	Jan 13 2024	01:30:40	20.37	8.82	--	--
137670	Jan 13 2024	01:30:50	20.35	8.82	--	--
137680	Jan 13 2024	01:31:00	20.36	8.82	--	--
137690	Jan 13 2024	01:31:10	20.36	8.82	--	--
137700	Jan 13 2024	01:31:20	20.35	8.82	--	--
137710	Jan 13 2024	01:31:30	20.35	8.82	--	--
137720	Jan 13 2024	01:31:40	20.36	8.82	--	--
137730	Jan 13 2024	01:31:50	20.35	8.82	--	--
137740	Jan 13 2024	01:32:00	20.36	8.82	--	--
137750	Jan 13 2024	01:32:11	20.35	8.82	--	--
137760	Jan 13 2024	01:32:21	20.35	8.82	--	--
137770	Jan 13 2024	01:32:31	20.35	8.82	--	--
137780	Jan 13 2024	01:32:41	20.35	8.82	--	--
137790	Jan 13 2024	01:32:51	20.35	8.82	--	--
137800	Jan 13 2024	01:33:01	20.36	8.82	--	--
137810	Jan 13 2024	01:33:11	20.35	8.82	--	--
137820	Jan 13 2024	01:33:21	20.34	8.82	--	--
137830	Jan 13 2024	01:33:31	20.35	8.82	--	--
137840	Jan 13 2024	01:33:41	20.34	8.82	--	--
137850	Jan 13 2024	01:33:51	20.35	8.82	--	--
137860	Jan 13 2024	01:34:01	20.35	8.82	--	--
137870	Jan 13 2024	01:34:11	20.35	8.82	--	--
137880	Jan 13 2024	01:34:21	20.35	8.82	--	--
137890	Jan 13 2024	01:34:31	20.35	8.82	--	--
137900	Jan 13 2024	01:34:41	20.34	8.82	--	--
137910	Jan 13 2024	01:34:51	20.35	8.82	--	--
137920	Jan 13 2024	01:35:01	20.35	8.82	--	--
137930	Jan 13 2024	01:35:11	20.34	8.82	--	--
137940	Jan 13 2024	01:35:22	20.34	8.82	--	--
137950	Jan 13 2024	01:35:32	20.34	8.82	--	--
137960	Jan 13 2024	01:35:42	20.35	8.82	--	--
137970	Jan 13 2024	01:35:52	20.35	8.82	--	--
137980	Jan 13 2024	01:36:02	20.35	8.82	--	--
137990	Jan 13 2024	01:36:12	20.35	8.82	--	--
138000	Jan 13 2024	01:36:22	20.34	8.82	--	--
138010	Jan 13 2024	01:36:32	20.34	8.82	--	--
138020	Jan 13 2024	01:36:42	20.34	8.82	--	--
138030	Jan 13 2024	01:36:52	20.34	8.82	--	--
138040	Jan 13 2024	01:37:02	20.34	8.82	--	--
138050	Jan 13 2024	01:37:12	20.34	8.82	--	--
138060	Jan 13 2024	01:37:22	20.33	8.82	--	--
138070	Jan 13 2024	01:37:32	20.34	8.82	--	--
138080	Jan 13 2024	01:37:42	20.34	8.82	--	--
138090	Jan 13 2024	01:37:52	20.34	8.82	--	--
138100	Jan 13 2024	01:38:02	20.34	8.82	--	--
138110	Jan 13 2024	01:38:12	20.34	8.82	--	--
138120	Jan 13 2024	01:38:23	20.34	8.82	--	--
138130	Jan 13 2024	01:38:33	20.34	8.82	--	--
138140	Jan 13 2024	01:38:43	20.35	8.82	--	--
138150	Jan 13 2024	01:38:53	20.34	8.82	--	--
138160	Jan 13 2024	01:39:03	20.34	8.82	--	--
138170	Jan 13 2024	01:39:13	20.34	8.82	--	--
138180	Jan 13 2024	01:39:23	20.35	8.82	--	--
138190	Jan 13 2024	01:39:33	20.34	8.82	--	--
138200	Jan 13 2024	01:39:43	20.33	8.82	--	--
138210	Jan 13 2024	01:39:53	20.34	8.82	--	--
138220	Jan 13 2024	01:40:03	20.33	8.82	--	--
138230	Jan 13 2024	01:40:13	20.33	8.82	--	--
138240	Jan 13 2024	01:40:23	20.34	8.82	--	--
138250	Jan 13 2024	01:40:33	20.34	8.82	--	--
138260	Jan 13 2024	01:40:43	20.33	8.82	--	--
138270	Jan 13 2024	01:40:53	20.33	8.82	--	--
138280	Jan 13 2024	01:41:03	20.33	8.82	--	--
138290	Jan 13 2024	01:41:13	20.32	8.82	--	--
138300	Jan 13 2024	01:41:23	20.33	8.82	--	--
138310	Jan 13 2024	01:41:33	20.33	8.82	--	--
138320	Jan 13 2024	01:41:44	20.33	8.82	--	--
138330	Jan 13 2024	01:41:54	20.33	8.82	--	--
138340	Jan 13 2024	01:42:04	20.32	8.82	--	--
138350	Jan 13 2024	01:42:14	20.32	8.82	--	--
138360	Jan 13 2024	01:42:24	20.33	8.82	--	--
138370	Jan 13 2024	01:42:34	20.33	8.82	--	--
138380	Jan 13 2024	01:42:44	20.33	8.82	--	--
138390	Jan 13 2024	01:42:54	20.33	8.82	--	--
138400	Jan 13 2024	01:43:04	20.33	8.82	--	--
138410	Jan 13 2024	01:43:14	20.33	8.82	--	--
138420	Jan 13 2024	01:43:24	20.32	8.82	--	--
138430	Jan 13 2024	01:43:34	20.32	8.82	--	--
138440	Jan 13 2024	01:43:44	20.33	8.82	--	--
138450	Jan 13 2024	01:43:54	20.33	8.82	--	--
138460	Jan 13 2024	01:44:04	20.33	8.82	--	--
138470	Jan 13 2024	01:44:14	20.33	8.82	--	--
138480	Jan 13 2024	01:44:24	20.33	8.82	--	--
138490	Jan 13 2024	01:44:34	20.33	8.82	--	--
138500	Jan 13 2024	01:44:45	20.32	8.82	--	--
138510	Jan 13 2024	01:44:55	20.33	8.82	--	--
138520	Jan 13 2024	01:45:05	20.33	8.82	--	--
138530	Jan 13 2024	01:45:15	20.32	8.82	--	--
138540	Jan 13 2024	01:45:25	20.32	8.82	--	--
138550	Jan 13 2024	01:45:35	20.32	8.82	--	--
138560	Jan 13 2024	01:45:45	20.32	8.82	--	--
138570	Jan 13 2024	01:45:55	20.32	8.82	--	--
138580	Jan 13 2024	01:46:05	20.32	8.82	--	--
138590	Jan 13 2024	01:46:15	20.32	8.82	--	--
138600	Jan 13 2024	01:46:25	20.32	8.82	--	--
138610	Jan 13 2024	01:46:35	20.32	8.82	--	--
138620	Jan 13 2024	01:46:45	20.32	8.82	--	--
138630	Jan 13 2024	01:46:55	20.32	8.82	--	--
138640	Jan 13 2024	01:47:05	20.32	8.82	--	--
138650	Jan 13 2024	01:47:15	20.32	8.82	--	--
138660	Jan 13 2024	01:47:25	20.33	8.82	--	--
138670	Jan 13 2024	01:47:35	20.32	8.82	--	--
138680	Jan 13 2024	01:47:45	20.33	8.82	--	--
138690	Jan 13 2024	01:47:55	20.32	8.82	--	--
138700	Jan 13 2024	01:48:06	20.32	8.82	--	--
138710	Jan 13 2024	01:48:16	20.32	8.82	--	--
138720	Jan 13 2024	01:48:26	20.32	8.82	--	--
138730	Jan 13 2024	01:48:36	20.32	8.82	--	--
138740	Jan 13 2024	01:48:46	20.32	8.82	--	--
138750	Jan 13 2024	01:48:56	20.32	8.82	--	--
138760	Jan 13 2024	01:49:06	20.33	8.82	--	--
138770	Jan 13 2024	01:49:16	20.32	8.82	--	--
138780	Jan 13 2024	01:49:26	20.32	8.82	--	--
138790	Jan 13 2024	01:49:36	20.32	8.82	--	--
138800	Jan 13 2024	01:49:46	20.33	8.82	--	--
138810	Jan 13 2024	01:49:56	20.33	8.82	--	--
138820	Jan 13 2024	01:50:06	20.32	8.82	--	--
138830	Jan 13 2024	01:50:16	20.33	8.82	--	--
138840	Jan 13 2024	01:50:26	20.33	8.82	--	--
138850	Jan 13 2024	01:50:36	20.33	8.82	--	--
138860	Jan 13 2024	01:50:46	20.33	8.82	--	--
138870	Jan 13 2024	01:50:56	20.33	8.82	--	--
138880	Jan 13 2024	01:51:06	20.33	8.82	--	--
138890	Jan 13 2024	01:51:17	20.33	8.82	--	--
138900	Jan 13 2024	01:51:27	20.33	8.82	--	--
138910	Jan 13 2024	01:51:37	20.32	8.82	--	--
138920	Jan 13 2024	01:51:47	20.33	8.82	--	--
138930	Jan 13 2024	01:51:57	20.32	8.82	--	--
138940	Jan 13 2024	01:52:07	20.32	8.82	--	--
138950	Jan 13 2024	01:52:17	20.33	8.82	--	--
138960	Jan 13 2024	01:52:27	20.33	8.82	--	--
138970	Jan 13 2024	01:52:37	20.32	8.82	--	--
138980	Jan 13 2024	01:52:47	20.32	8.82	--	--
138990	Jan 13 2024	01:52:57	20.33	8.82	--	--
139000	Jan 13 2024	01:53:07	20.33	8.82	--	--
139010	Jan 13 2024	01:53:17	20.32	8.82	--	--
139020	Jan 13 2024	01:53:27	20.32	8.82	--	--
139030	Jan 13 2024	01:53:37	20.33	8.83	--	--
139040	Jan 13 2024	01:53:47	20.32	8.82	--	--
139050	Jan 13 2024	01:53:57	20.32	8.82	--	--
139060	Jan 13 2024	01:54:07	20.32	8.82	--	--
139070	Jan 13 2024	01:54:17	20.33	8.82	--	--
139080	Jan 13 2024	01:54:27	20.32	8.83	--	--
139090	Jan 13 2024	01:54:37	20.32	8.82	--	--
139100	Jan 13 2024	01:54:47	20.32	8.85	--	--
139110	Jan 13 2024	01:54:58	20.33	8.82	--	--
139120	Jan 13 2024	01:55:08	20.32	8.83	--	--
139130	Jan 13 2024	01:55:18	20.32	8.82	--	--
139140	Jan 13 2024	01:55:28	20.32	8.83	--	--
139150	Jan 13 2024	01:55:38	20.32	8.82	--	--
139160	Jan 13 2024	01:55:48	20.32	8.87	--	--
139170	Jan 13 2024	01:55:58	20.32	8.89	--	--
139180	Jan 13 2024	01:56:08	20.32	8.83	--	--
139190	Jan 13 2024	01:56:18	20.32	8.85	--	--
139200	Jan 13 2024	01:56:28	20.33	8.85	--	--
139210	Jan 13 2024	01:56:38	20.32	8.87	--	--
139220	Jan 13 2024	01:56:48	20.33	8.87	--	--
139230	Jan 13 2024	01:56:58	20.33	8.89	--	--
139240	Jan 13 2024	01:57:08	20.33	8.85	--	--
139250	Jan 13 2024	01:57:18	20.33	8.91	--	--
139260	Jan 13 2024	01:57:28	20.32	8.89	--	--
139270	Jan 13 2024	01:57:38	20.33	8.87	--	--
139280	Jan 13 2024	01:57:49	20.33	8.89	--	--
139290	Jan 13 2024	01:57:59	20.32	8.87	--	--
139300	Jan 13 2024	01:58:09	20.32	8.89	--	--
139310	Jan 13 2024	01:58:19	20.33	8.91	--	--
139320	Jan 13 2024	01:58:29	20.33	8.91	--	--
139330	Jan 13 2024	01:58:39	20.33	8.91	--	--
139340	Jan 13 2024	01:58:49	20.33	8.91	--	--
139350	Jan 13 2024	01:58:59	20.33	8.91	--	--
139360	Jan 13 2024	01:59:09	20.34	8.91	--	--
139370	Jan 13 2024	01:59:19	20.33	8.91	--	--
139380	Jan 13 2024	01:59:29	20.33	8.91	--	--
139390	Jan 13 2024	01:59:39	20.33	8.91	--	--
139400	Jan 13 2024	01:59:49	20.33	8.91	--	--
139410	Jan 13 2024	01:59:59	20.33	8.91	--	--
139420	Jan 13 2024	02:00:09	20.33	8.91	--	--
139430	Jan 13 2024	02:00:19	20.34	8.91	--	--
139440	Jan 13 2024	02:00:29	20.34	8.91	--	--
139450	Jan 13 2024	02:00:39	20.34	8.91	--	--
139460	Jan 13 2024	02:00:50	20.34	8.91	--	--
139470	Jan 13 2024	02:01:00	20.34	8.91	--	--
139480	Jan 13 2024	02:01:10	20.33	8.91	--	--
139490	Jan 13 2024	02:01:20	20.34	8.91	--	--
139500	Jan 13 2024	02:01:30	20.34	8.91	--	--
139510	Jan 13 2024	02:01:40	20.34	8.91	--	--
139520	Jan 13 2024	02:01:50	20.33	8.91	--	--
139530	Jan 13 2024	02:02:00	20.33	8.91	--	--
139540	Jan 13 2024	02:02:10	20.34	8.91	--	--
139550	Jan 13 2024	02:02:20	20.33	8.91	--	--
139560	Jan 13 2024	02:02:30	20.34	8.91	--	--
139570	Jan 13 2024	02:02:40	20.34	8.91	--	--
139580	Jan 13 2024	02:02:50	20.35	8.91	--	--
139590	Jan 13 2024	02:03:00	20.33	8.91	--	--
139600	Jan 13 2024	02:03:10	20.34	8.91	--	--
139610	Jan 13 2024	02:03:20	20.34	8.91	--	--
139620	Jan 13 2024	02:03:30	20.34	8.91	--	--
139630	Jan 13 2024	02:03:40	20.35	8.91	--	--
139640	Jan 13 2024	02:03:50	20.35	8.91	--	--
139650	Jan 13 2024	02:04:01	20.34	8.91	--	--
139660	Jan 13 2024	02:04:11	20.35	8.91	--	--
139670	Jan 13 2024	02:04:21	20.35	8.91	--	--
139680	Jan 13 2024	02:04:31	20.34	8.91	--	--
139690	Jan 13 2024	02:04:41	20.34	8.91	--	--
139700	Jan 13 2024	02:04:51	20.35	8.91	--	--
139710	Jan 13 2024	02:05:01	20.35	8.91	--	--
139720	Jan 13 2024	02:05:11	20.35	8.91	--	--
139730	Jan 13 2024	02:05:21	20.35	8.91	--	--
139740	Jan 13 2024	02:05:31	20.35	8.91	--	--
139750	Jan 13 2024	02:05:41	20.35	8.91	--	--
139760	Jan 13 2024	02:05:51	20.34	8.91	--	--
139770	Jan 13 2024	02:06:01	20.35	8.91	--	--
139780	Jan 13 2024	02:06:11	20.35	8.91	--	--
139790	Jan 13 2024	02:06:21	20.35	8.91	--	--
139800	Jan 13 2024	02:06:31	20.35	8.91	--	--
139810	Jan 13 2024	02:06:41	20.35	8.91	--	--
139820	Jan 13 2024	02:06:51	20.35	8.91	--	--
139830	Jan 13 2024	02:07:02	20.35	8.91	--	--
139840	Jan 13 2024	02:07:12	20.35	8.91	--	--
139850	Jan 13 2024	02:07:22	20.35	8.93	--	--
139860	Jan 13 2024	02:07:32	20.35	8.91	--	--
139870	Jan 13 2024	02:07:42	20.35	8.91	--	--
139880	Jan 13 2024	02:07:52	20.35	8.91	--	--
139890	Jan 13 2024	02:08:02	20.35	8.93	--	--
139900	Jan 13 2024	02:08:12	20.35	8.91	--	--
139910	Jan 13 2024	02:08:22	20.35	8.91	--	--
139920	Jan 13 2024	02:08:32	20.35	8.91	--	--
139930	Jan 13 2024	02:08:42	20.35	8.91	--	--
139940	Jan 13 2024	02:08:52	20.36	8.91	--	--
139950	Jan 13 2024	02:09:02	20.35	8.91	--	--
139960	Jan 13 2024	02:09:12	20.36	8.91	--	--
139970	Jan 13 2024	02:09:22	20.35	8.91	--	--
139980	Jan 13 2024	02:09:32	20.35	8.91	--	--
139990	Jan 13 2024	02:09:42	20.35	8.91	--	--
140000	Jan 13 2024	02:09:52	20.35	8.91	--	--
140010	Jan 13 2024	02:10:02	20.35	8.91	--	--
140020	Jan 13 2024	02:10:12	20.35	8.91	--	--
140030	Jan 13 2024	02:10:22	20.35	8.91	--	--
140040	Jan 13 2024	02:10:32	20.36	8.91	--	--
140050	Jan 13 2024	02:10:43	20.36	8.91	--	--
140060	Jan 13 2024	02:10:53	20.36	8.91	--	--
140070	Jan 13 2024	02:11:03	20.35	8.91	--	--
140080	Jan 13 2024	02:11:13	20.35	8.91	--	--
140090	Jan 13 2024	02:11:23	20.35	8.91	--	--
140100	Jan 13 2024	02:11:33	20.35	8.91	--	--
140110	Jan 13 2024	02:11:43	20.36	8.91	--	--
140120	Jan 13 2024	02:11:53	20.35	8.91	--	--
140130	Jan 13 2024	02:12:03	20.36	8.91	--	--
140140	Jan 13 2024	02:12:13	20.35	8.91	--	--
140150	Jan 13 2024	02:12:23	20.37	8.91	--	--
140160	Jan 13 2024	02:12:33	20.36	8.91	--	--
140170	Jan 13 2024	02:12:43	20.37	8.91	--	--
140180	Jan 13 2024	02:12:53	20.37	8.91	--	--
140190	Jan 13 2024	02:13:03	20.37	8.91	--	--
140200	Jan 13 2024	02:13:13	20.36	8.91	--	--
140210	Jan 13 2024	02:13:23	20.36	8.91	--	--
140220	Jan 13 2024	02:13:33	20.37	8.91	--	--
140230	Jan 13 2024	02:13:43	20.37	8.91	--	--
140240	Jan 13 2024	02:13:53	20.37	8.91	--	--
140250	Jan 13 2024	02:14:04	20.37	8.91	--	--
140260	Jan 13 2024	02:14:14	20.37	8.91	--	--
140270	Jan 13 2024	02:14:24	20.37	8.91	--	--
140280	Jan 13 2024	02:14:34	20.37	8.91	--	--
140290	Jan 13 2024	02:14:44	20.37	8.91	--	--
140300	Jan 13 2024	02:14:54	20.36	8.91	--	--
140310	Jan 13 2024	02:15:04	20.37	8.91	--	--
140320	Jan 13 2024	02:15:14	20.37	8.91	--	--
140330	Jan 13 2024	02:15:24	20.37	8.91	--	--
140340	Jan 13 2024	02:15:34	20.37	8.91	--	--
140350	Jan 13 2024	02:15:44	20.38	8.91	--	--
140360	Jan 13 2024	02:15:54	20.37	8.91	--	--
140370	Jan 13 2024	02:16:04	20.37	8.91	--	--
140380	Jan 13 2024	02:16:14	20.37	8.91	--	--
140390	Jan 13 2024	02:16:24	20.38	8.91	--	--
140400	Jan 13 2024	02:16:34	20.36	8.91	--	--
140410	Jan 13 2024	02:16:44	20.37	8.91	--	--
140420	Jan 13 2024	02:16:54	20.38	8.91	--	--
140430	Jan 13 2024	02:17:05	20.37	8.91	--	--
140440	Jan 13 2024	02:17:15	20.38	8.91	--	--
140450	Jan 13 2024	02:17:25	20.38	8.91	--	--
140460	Jan 13 2024	02:17:35	20.37	8.91	--	--
140470	Jan 13 2024	02:17:45	20.37	8.91	--	--
140480	Jan 13 2024	02:17:55	20.37	8.91	--	--
140490	Jan 13 2024	02:18:05	20.38	8.91	--	--
140500	Jan 13 2024	02:18:15	20.37	8.91	--	--
140510	Jan 13 2024	02:18:25	20.37	8.91	--	--
140520	Jan 13 2024	02:18:35	20.37	8.91	--	--
140530	Jan 13 2024	02:18:45	20.38	8.91	--	--
140540	Jan 13 2024	02:18:55	20.37	8.91	--	--
140550	Jan 13 2024	02:19:05	20.37	8.91	--	--
140560	Jan 13 2024	02:19:15	20.37	8.91	--	--
140570	Jan 13 2024	02:19:25	20.38	8.91	--	--
140580	Jan 13 2024	02:19:35	20.37	8.91	--	--
140590	Jan 13 2024	02:19:45	20.38	8.91	--	--
140600	Jan 13 2024	02:19:55	20.37	8.91	--	--
140610	Jan 13 2024	02:20:05	20.38	8.91	--	--
140620	Jan 13 2024	02:20:15	20.38	8.91	--	--
140630	Jan 13 2024	02:20:26	20.38	8.91	--	--
140640	Jan 13 2024	02:20:36	20.37	8.91	--	--
140650	Jan 13 2024	02:20:46	20.37	8.91	--	--
140660	Jan 13 2024	02:20:56	20.38	8.91	--	--
140670	Jan 13 2024	02:21:06	20.38	8.91	--	--
140680	Jan 13 2024	02:21:16	20.38	8.91	--	--
140690	Jan 13 2024	02:21:26	20.38	8.91	--	--
140700	Jan 13 2024	02:21:36	20.38	8.91	--	--
140710	Jan 13 2024	02:21:46	20.38	8.91	--	--
140720	Jan 13 2024	02:21:56	20.37	8.91	--	--
140730	Jan 13 2024	02:22:06	20.37	8.91	--	--
140740	Jan 13 2024	02:22:16	20.38	8.91	--	--
140750	Jan 13 2024	02:22:26	20.38	8.91	--	--
140760	Jan 13 2024	02:22:36	20.38	8.91	--	--
140770	Jan 13 2024	02:22:46	20.37	8.91	--	--
140780	Jan 13 2024	02:22:56	20.37	8.91	--	--
140790	Jan 13 2024	02:23:06	20.38	8.91	--	--
140800	Jan 13 2024	02:23:16	20.38	8.91	--	--
140810	Jan 13 2024	02:23:26	20.38	8.91	--	--
140820	Jan 13 2024	02:23:36	20.38	8.91	--	--
140830	Jan 13 2024	02:23:46	20.37	8.91	--	--
140840	Jan 13 2024	02:23:56	20.38	8.91	--	--
140850	Jan 13 2024	02:24:07	20.37	8.91	--	--
140860	Jan 13 2024	02:24:17	20.38	8.91	--	--
140870	Jan 13 2024	02:24:27	20.38	8.91	--	--
140880	Jan 13 2024	02:24:37	20.38	8.91	--	--
140890	Jan 13 2024	02:24:47	20.38	8.91	--	--
140900	Jan 13 2024	02:24:57	20.38	8.91	--	--
140910	Jan 13 2024	02:25:07	20.38	8.91	--	--
140920	Jan 13 2024	02:25:17	20.38	8.91	--	--
140930	Jan 13 2024	02:25:27	20.38	8.91	--	--
140940	Jan 13 2024	02:25:37	20.38	8.91	--	--
140950	Jan 13 2024	02:25:47	20.38	8.91	--	--
140960	Jan 13 2024	02:25:57	20.38	8.91	--	--
140970	Jan 13 2024	02:26:07	20.38	8.91	--	--
140980	Jan 13 2024	02:26:17	20.38	8.91	--	--
140990	Jan 13 2024	02:26:27	20.38	8.91	--	--
141000	Jan 13 2024	02:26:37	20.38	8.91	--	--
141010	Jan 13 2024	02:26:47	20.38	8.91	--	--
141020	Jan 13 2024	02:26:57	20.38	8.89	--	--
141030	Jan 13 2024	02:27:07	20.38	8.89	--	--
141040	Jan 13 2024	02:27:17	20.38	8.91	--	--
141050	Jan 13 2024	02:27:27	20.37	8.91	--	--
141060	Jan 13 2024	02:27:37	20.38	8.91	--	--
141070	Jan 13 2024	02:27:47	20.38	8.89	--	--
141080	Jan 13 2024	02:27:57	20.38	8.91	--	--
141090	Jan 13 2024	02:28:07	20.38	8.91	--	--
141100	Jan 13 2024	02:28:18	20.38	8.91	--	--
141110	Jan 13 2024	02:28:28	20.39	8.87	--	--
141120	Jan 13 2024	02:28:38	20.38	8.87	--	--
141130	Jan 13 2024	02:28:48	20.38	8.91	--	--
141140	Jan 13 2024	02:28:58	20.38	8.89	--	--
141150	Jan 13 2024	02:29:08	20.38	8.89	--	--
141160	Jan 13 2024	02:29:18	20.38	8.87	--	--
141170	Jan 13 2024	02:29:28	20.38	8.91	--	--
141180	Jan 13 2024	02:29:38	20.38	8.91	--	--
141190	Jan 13 2024	02:29:48	20.38	8.91	--	--
141200	Jan 13 2024	02:29:58	20.38	8.89	--	--
141210	Jan 13 2024	02:30:08	20.38	8.89	--	--
141220	Jan 13 2024	02:30:18	20.38	8.83	--	--
141230	Jan 13 2024	02:30:28	20.38	8.91	--	--
141240	Jan 13 2024	02:30:38	20.38	8.91	--	--
141250	Jan 13 2024	02:30:48	20.38	8.87	--	--
141260	Jan 13 2024	02:30:58	20.38	8.89	--	--
141270	Jan 13 2024	02:31:08	20.39	8.91	--	--
141280	Jan 13 2024	02:31:18	20.39	8.91	--	--
141290	Jan 13 2024	02:31:28	20.38	8.91	--	--
141300	Jan 13 2024	02:31:38	20.38	8.89	--	--
141310	Jan 13 2024	02:31:48	20.38	8.87	--	--
141320	Jan 13 2024	02:31:58	20.38	8.91	--	--
141330	Jan 13 2024	02:32:09	20.39	8.91	--	--
141340	Jan 13 2024	02:32:19	20.38	8.91	--	--
141350	Jan 13 2024	02:32:29	20.38	8.89	--	--
141360	Jan 13 2024	02:32:39	20.38	8.91	--	--
141370	Jan 13 2024	02:32:49	20.38	8.89	--	--
141380	Jan 13 2024	02:32:59	20.38	8.91	--	--
141390	Jan 13 2024	02:33:09	20.38	8.91	--	--
141400	Jan 13 2024	02:33:19	20.38	8.83	--	--
141410	Jan 13 2024	02:33:29	20.38	8.85	--	--
141420	Jan 13 2024	02:33:39	20.39	8.85	--	--
141430	Jan 13 2024	02:33:49	20.38	8.82	--	--
141440	Jan 13 2024	02:33:59	20.38	8.85	--	--
141450	Jan 13 2024	02:34:09	20.38	8.82	--	--
141460	Jan 13 2024	02:34:19	20.38	8.83	--	--
141470	Jan 13 2024	02:34:29	20.38	8.83	--	--
141480	Jan 13 2024	02:34:39	20.38	8.83	--	--
141490	Jan 13 2024	02:34:49	20.38	8.82	--	--
141500	Jan 13 2024	02:34:59	20.38	8.82	--	--
141510	Jan 13 2024	02:35:09	20.38	8.82	--	--
141520	Jan 13 2024	02:35:19	20.39	8.82	--	--
141530	Jan 13 2024	02:35:29	20.39	8.82	--	--
141540	Jan 13 2024	02:35:40	20.38	8.82	--	--
141550	Jan 13 2024	02:35:50	20.39	8.82	--	--
141560	Jan 13 2024	02:36:00	20.38	8.82	--	--
141570	Jan 13 2024	02:36:10	20.38	8.82	--	--
141580	Jan 13 2024	02:36:20	20.38	8.82	--	--
