Thorlabs Environment Measurement
Device:TSP01B
S/N:M00995273
Measurement Interval:10
Averaging:OFF
Time [s]	Date	Time	Temperature[�C]	Humidity[%]	TH1[�C]	TH2[�C]
34620	Jan 08 2024	19:50:57	20.74	9.01	--	--
34630	Jan 08 2024	19:51:07	20.74	9.01	--	--
34640	Jan 08 2024	19:51:17	20.75	9.01	--	--
34650	Jan 08 2024	19:51:27	20.74	9.01	--	--
34660	Jan 08 2024	19:51:37	20.74	9.01	--	--
34670	Jan 08 2024	19:51:47	20.73	9.01	--	--
34680	Jan 08 2024	19:51:57	20.74	9.01	--	--
34690	Jan 08 2024	19:52:08	20.73	9.01	--	--
34700	Jan 08 2024	19:52:18	20.74	9.01	--	--
34710	Jan 08 2024	19:52:28	20.73	9.01	--	--
34720	Jan 08 2024	19:52:38	20.73	9.01	--	--
34730	Jan 08 2024	19:52:48	20.73	9.01	--	--
34740	Jan 08 2024	19:52:58	20.73	9.01	--	--
34750	Jan 08 2024	19:53:08	20.73	9.01	--	--
34760	Jan 08 2024	19:53:18	20.74	9.01	--	--
34770	Jan 08 2024	19:53:28	20.73	9.01	--	--
34780	Jan 08 2024	19:53:38	20.73	9.01	--	--
34790	Jan 08 2024	19:53:48	20.73	9.01	--	--
34800	Jan 08 2024	19:53:58	20.73	9.01	--	--
34810	Jan 08 2024	19:54:08	20.73	9.01	--	--
34820	Jan 08 2024	19:54:18	20.73	9.01	--	--
34830	Jan 08 2024	19:54:28	20.73	9.01	--	--
34840	Jan 08 2024	19:54:38	20.73	9.01	--	--
34850	Jan 08 2024	19:54:48	20.73	9.01	--	--
34860	Jan 08 2024	19:54:58	20.73	9.01	--	--
34870	Jan 08 2024	19:55:09	20.73	9.01	--	--
34880	Jan 08 2024	19:55:19	20.73	9.01	--	--
34890	Jan 08 2024	19:55:29	20.73	9.01	--	--
34900	Jan 08 2024	19:55:39	20.73	9.01	--	--
34910	Jan 08 2024	19:55:49	20.73	9.01	--	--
34920	Jan 08 2024	19:55:59	20.73	9.01	--	--
34930	Jan 08 2024	19:56:09	20.73	9.01	--	--
34940	Jan 08 2024	19:56:19	20.73	9.01	--	--
34950	Jan 08 2024	19:56:29	20.73	9.01	--	--
34960	Jan 08 2024	19:56:39	20.72	9.01	--	--
34970	Jan 08 2024	19:56:49	20.73	9.02	--	--
34980	Jan 08 2024	19:56:59	20.73	9.02	--	--
34990	Jan 08 2024	19:57:09	20.72	9.01	--	--
35000	Jan 08 2024	19:57:19	20.72	9.01	--	--
35010	Jan 08 2024	19:57:29	20.73	9.02	--	--
35020	Jan 08 2024	19:57:39	20.73	9.02	--	--
35030	Jan 08 2024	19:57:49	20.73	9.08	--	--
35040	Jan 08 2024	19:57:59	20.72	9.02	--	--
35050	Jan 08 2024	19:58:10	20.72	9.01	--	--
35060	Jan 08 2024	19:58:20	20.72	9.01	--	--
35070	Jan 08 2024	19:58:30	20.72	9.01	--	--
35080	Jan 08 2024	19:58:40	20.72	9.04	--	--
35090	Jan 08 2024	19:58:50	20.72	9.04	--	--
35100	Jan 08 2024	19:59:00	20.72	9.08	--	--
35110	Jan 08 2024	19:59:10	20.73	9.08	--	--
35120	Jan 08 2024	19:59:20	20.72	9.10	--	--
35130	Jan 08 2024	19:59:30	20.73	9.06	--	--
35140	Jan 08 2024	19:59:40	20.72	9.01	--	--
35150	Jan 08 2024	19:59:50	20.73	9.02	--	--
35160	Jan 08 2024	20:00:00	20.72	9.02	--	--
35170	Jan 08 2024	20:00:10	20.72	9.06	--	--
35180	Jan 08 2024	20:00:20	20.72	9.04	--	--
35190	Jan 08 2024	20:00:30	20.72	9.06	--	--
35200	Jan 08 2024	20:00:40	20.72	9.02	--	--
35210	Jan 08 2024	20:00:51	20.72	9.10	--	--
35220	Jan 08 2024	20:01:01	20.72	9.08	--	--
35230	Jan 08 2024	20:01:11	20.72	9.08	--	--
35240	Jan 08 2024	20:01:21	20.72	9.10	--	--
35250	Jan 08 2024	20:01:31	20.71	9.10	--	--
35260	Jan 08 2024	20:01:41	20.72	9.11	--	--
35270	Jan 08 2024	20:01:51	20.71	9.10	--	--
35280	Jan 08 2024	20:02:01	20.72	9.10	--	--
35290	Jan 08 2024	20:02:11	20.72	9.11	--	--
35300	Jan 08 2024	20:02:21	20.72	9.10	--	--
35310	Jan 08 2024	20:02:31	20.72	9.10	--	--
35320	Jan 08 2024	20:02:41	20.72	9.10	--	--
35330	Jan 08 2024	20:02:51	20.72	9.10	--	--
35340	Jan 08 2024	20:03:01	20.71	9.10	--	--
35350	Jan 08 2024	20:03:11	20.71	9.11	--	--
35360	Jan 08 2024	20:03:21	20.72	9.11	--	--
35370	Jan 08 2024	20:03:31	20.71	9.11	--	--
35380	Jan 08 2024	20:03:41	20.71	9.10	--	--
35390	Jan 08 2024	20:03:51	20.71	9.11	--	--
35400	Jan 08 2024	20:04:02	20.71	9.11	--	--
35410	Jan 08 2024	20:04:12	20.71	9.11	--	--
35420	Jan 08 2024	20:04:22	20.71	9.11	--	--
35430	Jan 08 2024	20:04:32	20.71	9.11	--	--
35440	Jan 08 2024	20:04:42	20.71	9.11	--	--
35450	Jan 08 2024	20:04:52	20.71	9.10	--	--
35460	Jan 08 2024	20:05:02	20.71	9.11	--	--
35470	Jan 08 2024	20:05:12	20.71	9.11	--	--
35480	Jan 08 2024	20:05:22	20.70	9.11	--	--
35490	Jan 08 2024	20:05:32	20.71	9.11	--	--
35500	Jan 08 2024	20:05:42	20.71	9.11	--	--
35510	Jan 08 2024	20:05:52	20.71	9.11	--	--
35520	Jan 08 2024	20:06:02	20.71	9.11	--	--
35530	Jan 08 2024	20:06:12	20.71	9.11	--	--
35540	Jan 08 2024	20:06:22	20.71	9.11	--	--
35550	Jan 08 2024	20:06:32	20.71	9.11	--	--
35560	Jan 08 2024	20:06:42	20.71	9.11	--	--
35570	Jan 08 2024	20:06:52	20.71	9.11	--	--
35580	Jan 08 2024	20:07:03	20.71	9.11	--	--
35590	Jan 08 2024	20:07:13	20.71	9.10	--	--
35600	Jan 08 2024	20:07:23	20.71	9.11	--	--
35610	Jan 08 2024	20:07:33	20.71	9.11	--	--
35620	Jan 08 2024	20:07:43	20.71	9.11	--	--
35630	Jan 08 2024	20:07:53	20.71	9.11	--	--
35640	Jan 08 2024	20:08:03	20.71	9.10	--	--
35650	Jan 08 2024	20:08:13	20.71	9.10	--	--
35660	Jan 08 2024	20:08:23	20.71	9.10	--	--
35670	Jan 08 2024	20:08:33	20.71	9.11	--	--
35680	Jan 08 2024	20:08:43	20.71	9.11	--	--
35690	Jan 08 2024	20:08:53	20.70	9.11	--	--
35700	Jan 08 2024	20:09:03	20.71	9.11	--	--
35710	Jan 08 2024	20:09:13	20.71	9.11	--	--
35720	Jan 08 2024	20:09:23	20.71	9.11	--	--
35730	Jan 08 2024	20:09:33	20.71	9.11	--	--
35740	Jan 08 2024	20:09:43	20.71	9.11	--	--
35750	Jan 08 2024	20:09:53	20.71	9.11	--	--
35760	Jan 08 2024	20:10:03	20.70	9.11	--	--
35770	Jan 08 2024	20:10:13	20.71	9.11	--	--
35780	Jan 08 2024	20:10:24	20.71	9.11	--	--
35790	Jan 08 2024	20:10:34	20.71	9.11	--	--
35800	Jan 08 2024	20:10:44	20.70	9.11	--	--
35810	Jan 08 2024	20:10:54	20.70	9.11	--	--
35820	Jan 08 2024	20:11:04	20.70	9.11	--	--
35830	Jan 08 2024	20:11:14	20.71	9.11	--	--
35840	Jan 08 2024	20:11:24	20.70	9.11	--	--
35850	Jan 08 2024	20:11:34	20.71	9.11	--	--
35860	Jan 08 2024	20:11:44	20.70	9.11	--	--
35870	Jan 08 2024	20:11:54	20.71	9.11	--	--
35880	Jan 08 2024	20:12:04	20.71	9.11	--	--
35890	Jan 08 2024	20:12:14	20.70	9.11	--	--
35900	Jan 08 2024	20:12:24	20.70	9.11	--	--
35910	Jan 08 2024	20:12:34	20.70	9.11	--	--
35920	Jan 08 2024	20:12:44	20.70	9.11	--	--
35930	Jan 08 2024	20:12:54	20.70	9.11	--	--
35940	Jan 08 2024	20:13:04	20.70	9.13	--	--
35950	Jan 08 2024	20:13:14	20.70	9.11	--	--
35960	Jan 08 2024	20:13:24	20.70	9.11	--	--
35970	Jan 08 2024	20:13:34	20.69	9.13	--	--
35980	Jan 08 2024	20:13:44	20.70	9.11	--	--
35990	Jan 08 2024	20:13:54	20.70	9.11	--	--
36000	Jan 08 2024	20:14:04	20.70	9.17	--	--
36010	Jan 08 2024	20:14:15	20.70	9.15	--	--
36020	Jan 08 2024	20:14:25	20.70	9.13	--	--
36030	Jan 08 2024	20:14:35	20.69	9.13	--	--
36040	Jan 08 2024	20:14:45	20.69	9.15	--	--
36050	Jan 08 2024	20:14:55	20.69	9.13	--	--
36060	Jan 08 2024	20:15:05	20.69	9.15	--	--
36070	Jan 08 2024	20:15:15	20.68	9.17	--	--
36080	Jan 08 2024	20:15:25	20.69	9.15	--	--
36090	Jan 08 2024	20:15:35	20.69	9.19	--	--
36100	Jan 08 2024	20:15:45	20.68	9.19	--	--
36110	Jan 08 2024	20:15:55	20.68	9.15	--	--
36120	Jan 08 2024	20:16:05	20.68	9.21	--	--
36130	Jan 08 2024	20:16:15	20.68	9.21	--	--
36140	Jan 08 2024	20:16:25	20.68	9.21	--	--
36150	Jan 08 2024	20:16:35	20.68	9.21	--	--
36160	Jan 08 2024	20:16:45	20.69	9.21	--	--
36170	Jan 08 2024	20:16:55	20.68	9.19	--	--
36180	Jan 08 2024	20:17:05	20.68	9.19	--	--
36190	Jan 08 2024	20:17:15	20.69	9.21	--	--
36200	Jan 08 2024	20:17:25	20.68	9.21	--	--
36210	Jan 08 2024	20:17:35	20.68	9.21	--	--
36220	Jan 08 2024	20:17:46	20.68	9.21	--	--
36230	Jan 08 2024	20:17:56	20.68	9.21	--	--
36240	Jan 08 2024	20:18:06	20.68	9.21	--	--
36250	Jan 08 2024	20:18:16	20.68	9.21	--	--
36260	Jan 08 2024	20:18:26	20.69	9.21	--	--
36270	Jan 08 2024	20:18:36	20.68	9.21	--	--
36280	Jan 08 2024	20:18:46	20.68	9.21	--	--
36290	Jan 08 2024	20:18:56	20.68	9.21	--	--
36300	Jan 08 2024	20:19:06	20.68	9.21	--	--
36310	Jan 08 2024	20:19:16	20.68	9.21	--	--
36320	Jan 08 2024	20:19:26	20.68	9.21	--	--
36330	Jan 08 2024	20:19:36	20.67	9.21	--	--
36340	Jan 08 2024	20:19:46	20.68	9.21	--	--
36350	Jan 08 2024	20:19:56	20.66	9.21	--	--
36360	Jan 08 2024	20:20:06	20.67	9.21	--	--
36370	Jan 08 2024	20:20:16	20.67	9.21	--	--
36380	Jan 08 2024	20:20:26	20.67	9.21	--	--
36390	Jan 08 2024	20:20:36	20.68	9.21	--	--
36400	Jan 08 2024	20:20:46	20.67	9.21	--	--
36410	Jan 08 2024	20:20:57	20.67	9.21	--	--
36420	Jan 08 2024	20:21:07	20.67	9.21	--	--
36430	Jan 08 2024	20:21:17	20.67	9.21	--	--
36440	Jan 08 2024	20:21:27	20.66	9.21	--	--
36450	Jan 08 2024	20:21:37	20.67	9.21	--	--
36460	Jan 08 2024	20:21:47	20.67	9.21	--	--
36470	Jan 08 2024	20:21:57	20.67	9.21	--	--
36480	Jan 08 2024	20:22:07	20.67	9.21	--	--
36490	Jan 08 2024	20:22:17	20.66	9.21	--	--
36500	Jan 08 2024	20:22:27	20.67	9.21	--	--
36510	Jan 08 2024	20:22:37	20.65	9.21	--	--
36520	Jan 08 2024	20:22:47	20.65	9.21	--	--
36530	Jan 08 2024	20:22:57	20.65	9.21	--	--
36540	Jan 08 2024	20:23:07	20.66	9.21	--	--
36550	Jan 08 2024	20:23:17	20.67	9.21	--	--
36560	Jan 08 2024	20:23:27	20.65	9.21	--	--
36570	Jan 08 2024	20:23:37	20.66	9.21	--	--
36580	Jan 08 2024	20:23:47	20.67	9.21	--	--
36590	Jan 08 2024	20:23:57	20.66	9.21	--	--
36600	Jan 08 2024	20:24:07	20.67	9.21	--	--
36610	Jan 08 2024	20:24:18	20.66	9.21	--	--
36620	Jan 08 2024	20:24:28	20.66	9.21	--	--
36630	Jan 08 2024	20:24:38	20.65	9.21	--	--
36640	Jan 08 2024	20:24:48	20.65	9.21	--	--
36650	Jan 08 2024	20:24:58	20.66	9.21	--	--
36660	Jan 08 2024	20:25:08	20.65	9.21	--	--
36670	Jan 08 2024	20:25:18	20.65	9.21	--	--
36680	Jan 08 2024	20:25:28	20.66	9.21	--	--
36690	Jan 08 2024	20:25:38	20.65	9.21	--	--
36700	Jan 08 2024	20:25:48	20.66	9.21	--	--
36710	Jan 08 2024	20:25:58	20.65	9.21	--	--
36720	Jan 08 2024	20:26:08	20.66	9.21	--	--
36730	Jan 08 2024	20:26:18	20.65	9.21	--	--
36740	Jan 08 2024	20:26:28	20.65	9.21	--	--
36750	Jan 08 2024	20:26:38	20.65	9.21	--	--
36760	Jan 08 2024	20:26:48	20.65	9.21	--	--
36770	Jan 08 2024	20:26:58	20.65	9.21	--	--
36780	Jan 08 2024	20:27:08	20.65	9.21	--	--
36790	Jan 08 2024	20:27:18	20.65	9.21	--	--
36800	Jan 08 2024	20:27:29	20.65	9.21	--	--
36810	Jan 08 2024	20:27:39	20.64	9.21	--	--
36820	Jan 08 2024	20:27:49	20.64	9.21	--	--
36830	Jan 08 2024	20:27:59	20.64	9.21	--	--
36840	Jan 08 2024	20:28:09	20.64	9.21	--	--
36850	Jan 08 2024	20:28:19	20.64	9.21	--	--
36860	Jan 08 2024	20:28:29	20.64	9.21	--	--
36870	Jan 08 2024	20:28:39	20.64	9.21	--	--
36880	Jan 08 2024	20:28:49	20.64	9.21	--	--
36890	Jan 08 2024	20:28:59	20.64	9.21	--	--
36900	Jan 08 2024	20:29:09	20.64	9.21	--	--
36910	Jan 08 2024	20:29:19	20.64	9.21	--	--
36920	Jan 08 2024	20:29:29	20.64	9.21	--	--
36930	Jan 08 2024	20:29:39	20.64	9.21	--	--
36940	Jan 08 2024	20:29:49	20.64	9.21	--	--
36950	Jan 08 2024	20:29:59	20.64	9.21	--	--
36960	Jan 08 2024	20:30:09	20.64	9.21	--	--
36970	Jan 08 2024	20:30:19	20.64	9.21	--	--
36980	Jan 08 2024	20:30:29	20.64	9.21	--	--
36990	Jan 08 2024	20:30:39	20.64	9.21	--	--
37000	Jan 08 2024	20:30:49	20.64	9.21	--	--
37010	Jan 08 2024	20:31:00	20.64	9.21	--	--
37020	Jan 08 2024	20:31:10	20.64	9.21	--	--
37030	Jan 08 2024	20:31:20	20.64	9.21	--	--
37040	Jan 08 2024	20:31:30	20.64	9.21	--	--
37050	Jan 08 2024	20:31:40	20.64	9.21	--	--
37060	Jan 08 2024	20:31:50	20.64	9.21	--	--
37070	Jan 08 2024	20:32:00	20.64	9.21	--	--
37080	Jan 08 2024	20:32:10	20.64	9.21	--	--
37090	Jan 08 2024	20:32:20	20.64	9.21	--	--
37100	Jan 08 2024	20:32:30	20.64	9.21	--	--
37110	Jan 08 2024	20:32:40	20.64	9.21	--	--
37120	Jan 08 2024	20:32:50	20.64	9.21	--	--
37130	Jan 08 2024	20:33:00	20.64	9.21	--	--
37140	Jan 08 2024	20:33:10	20.64	9.21	--	--
37150	Jan 08 2024	20:33:20	20.64	9.21	--	--
37160	Jan 08 2024	20:33:30	20.64	9.21	--	--
37170	Jan 08 2024	20:33:40	20.64	9.21	--	--
37180	Jan 08 2024	20:33:50	20.64	9.21	--	--
37190	Jan 08 2024	20:34:00	20.64	9.21	--	--
37200	Jan 08 2024	20:34:11	20.64	9.21	--	--
37210	Jan 08 2024	20:34:21	20.64	9.21	--	--
37220	Jan 08 2024	20:34:31	20.64	9.21	--	--
37230	Jan 08 2024	20:34:41	20.64	9.21	--	--
37240	Jan 08 2024	20:34:51	20.64	9.21	--	--
37250	Jan 08 2024	20:35:01	20.63	9.21	--	--
37260	Jan 08 2024	20:35:11	20.64	9.21	--	--
37270	Jan 08 2024	20:35:21	20.64	9.21	--	--
37280	Jan 08 2024	20:35:31	20.63	9.21	--	--
37290	Jan 08 2024	20:35:41	20.64	9.21	--	--
37300	Jan 08 2024	20:35:51	20.63	9.21	--	--
37310	Jan 08 2024	20:36:01	20.63	9.21	--	--
37320	Jan 08 2024	20:36:11	20.63	9.21	--	--
37330	Jan 08 2024	20:36:21	20.63	9.21	--	--
37340	Jan 08 2024	20:36:31	20.63	9.21	--	--
37350	Jan 08 2024	20:36:41	20.63	9.21	--	--
37360	Jan 08 2024	20:36:52	20.64	9.21	--	--
37370	Jan 08 2024	20:37:02	20.63	9.21	--	--
37380	Jan 08 2024	20:37:12	20.63	9.21	--	--
37390	Jan 08 2024	20:37:22	20.63	9.21	--	--
37400	Jan 08 2024	20:37:32	20.63	9.21	--	--
37410	Jan 08 2024	20:37:42	20.63	9.21	--	--
37420	Jan 08 2024	20:37:52	20.63	9.21	--	--
37430	Jan 08 2024	20:38:02	20.63	9.21	--	--
37440	Jan 08 2024	20:38:12	20.63	9.21	--	--
37450	Jan 08 2024	20:38:22	20.62	9.21	--	--
37460	Jan 08 2024	20:38:32	20.62	9.21	--	--
37470	Jan 08 2024	20:38:42	20.63	9.21	--	--
37480	Jan 08 2024	20:38:52	20.62	9.21	--	--
37490	Jan 08 2024	20:39:02	20.63	9.21	--	--
37500	Jan 08 2024	20:39:12	20.63	9.21	--	--
37510	Jan 08 2024	20:39:22	20.63	9.21	--	--
37520	Jan 08 2024	20:39:32	20.63	9.21	--	--
37530	Jan 08 2024	20:39:42	20.62	9.21	--	--
37540	Jan 08 2024	20:39:53	20.63	9.21	--	--
37550	Jan 08 2024	20:40:03	20.62	9.21	--	--
37560	Jan 08 2024	20:40:13	20.63	9.21	--	--
37570	Jan 08 2024	20:40:23	20.62	9.21	--	--
37580	Jan 08 2024	20:40:33	20.62	9.21	--	--
37590	Jan 08 2024	20:40:43	20.62	9.21	--	--
37600	Jan 08 2024	20:40:53	20.62	9.21	--	--
37610	Jan 08 2024	20:41:03	20.62	9.21	--	--
37620	Jan 08 2024	20:41:13	20.61	9.21	--	--
37630	Jan 08 2024	20:41:23	20.61	9.21	--	--
37640	Jan 08 2024	20:41:33	20.62	9.21	--	--
37650	Jan 08 2024	20:41:43	20.62	9.21	--	--
37660	Jan 08 2024	20:41:53	20.61	9.21	--	--
37670	Jan 08 2024	20:42:03	20.60	9.21	--	--
37680	Jan 08 2024	20:42:13	20.61	9.21	--	--
37690	Jan 08 2024	20:42:23	20.61	9.21	--	--
37700	Jan 08 2024	20:42:33	20.60	9.21	--	--
37710	Jan 08 2024	20:42:44	20.61	9.21	--	--
37720	Jan 08 2024	20:42:54	20.61	9.21	--	--
37730	Jan 08 2024	20:43:04	20.60	9.21	--	--
37740	Jan 08 2024	20:43:14	20.61	9.21	--	--
37750	Jan 08 2024	20:43:24	20.61	9.21	--	--
37760	Jan 08 2024	20:43:34	20.61	9.21	--	--
37770	Jan 08 2024	20:43:44	20.60	9.21	--	--
37780	Jan 08 2024	20:43:54	20.61	9.21	--	--
37790	Jan 08 2024	20:44:04	20.60	9.21	--	--
37800	Jan 08 2024	20:44:14	20.61	9.21	--	--
37810	Jan 08 2024	20:44:24	20.60	9.21	--	--
37820	Jan 08 2024	20:44:34	20.61	9.21	--	--
37830	Jan 08 2024	20:44:44	20.61	9.21	--	--
37840	Jan 08 2024	20:44:54	20.61	9.21	--	--
37850	Jan 08 2024	20:45:04	20.60	9.21	--	--
37860	Jan 08 2024	20:45:14	20.61	9.21	--	--
37870	Jan 08 2024	20:45:25	20.61	9.21	--	--
37880	Jan 08 2024	20:45:35	20.61	9.21	--	--
37890	Jan 08 2024	20:45:45	20.60	9.21	--	--
37900	Jan 08 2024	20:45:55	20.61	9.21	--	--
37910	Jan 08 2024	20:46:05	20.60	9.21	--	--
37920	Jan 08 2024	20:46:15	20.60	9.21	--	--
37930	Jan 08 2024	20:46:25	20.60	9.21	--	--
37940	Jan 08 2024	20:46:35	20.60	9.21	--	--
37950	Jan 08 2024	20:46:45	20.59	9.21	--	--
37960	Jan 08 2024	20:46:55	20.60	9.21	--	--
37970	Jan 08 2024	20:47:05	20.59	9.21	--	--
37980	Jan 08 2024	20:47:15	20.59	9.21	--	--
37990	Jan 08 2024	20:47:25	20.59	9.21	--	--
38000	Jan 08 2024	20:47:35	20.59	9.21	--	--
38010	Jan 08 2024	20:47:45	20.59	9.21	--	--
38020	Jan 08 2024	20:47:55	20.59	9.21	--	--
38030	Jan 08 2024	20:48:05	20.59	9.21	--	--
38040	Jan 08 2024	20:48:15	20.59	9.21	--	--
38050	Jan 08 2024	20:48:25	20.59	9.21	--	--
38060	Jan 08 2024	20:48:35	20.59	9.21	--	--
38070	Jan 08 2024	20:48:45	20.59	9.21	--	--
38080	Jan 08 2024	20:48:55	20.58	9.21	--	--
38090	Jan 08 2024	20:49:05	20.59	9.21	--	--
38100	Jan 08 2024	20:49:15	20.58	9.21	--	--
38110	Jan 08 2024	20:49:26	20.58	9.21	--	--
38120	Jan 08 2024	20:49:36	20.58	9.21	--	--
38130	Jan 08 2024	20:49:46	20.59	9.21	--	--
38140	Jan 08 2024	20:49:56	20.59	9.21	--	--
38150	Jan 08 2024	20:50:06	20.59	9.21	--	--
38160	Jan 08 2024	20:50:16	20.58	9.21	--	--
38170	Jan 08 2024	20:50:26	20.59	9.21	--	--
38180	Jan 08 2024	20:50:36	20.60	9.23	--	--
38190	Jan 08 2024	20:50:46	20.59	9.21	--	--
38200	Jan 08 2024	20:50:56	20.58	9.21	--	--
38210	Jan 08 2024	20:51:06	20.59	9.23	--	--
38220	Jan 08 2024	20:51:16	20.59	9.21	--	--
38230	Jan 08 2024	20:51:26	20.59	9.23	--	--
38240	Jan 08 2024	20:51:36	20.59	9.21	--	--
38250	Jan 08 2024	20:51:46	20.58	9.23	--	--
38260	Jan 08 2024	20:51:56	20.59	9.23	--	--
38270	Jan 08 2024	20:52:07	20.58	9.21	--	--
38280	Jan 08 2024	20:52:17	20.58	9.21	--	--
38290	Jan 08 2024	20:52:27	20.58	9.21	--	--
38300	Jan 08 2024	20:52:37	20.58	9.25	--	--
38310	Jan 08 2024	20:52:47	20.59	9.25	--	--
38320	Jan 08 2024	20:52:57	20.58	9.21	--	--
38330	Jan 08 2024	20:53:07	20.58	9.25	--	--
38340	Jan 08 2024	20:53:17	20.59	9.23	--	--
38350	Jan 08 2024	20:53:27	20.58	9.21	--	--
38360	Jan 08 2024	20:53:37	20.58	9.25	--	--
38370	Jan 08 2024	20:53:47	20.58	9.21	--	--
38380	Jan 08 2024	20:53:57	20.58	9.21	--	--
38390	Jan 08 2024	20:54:07	20.58	9.25	--	--
38400	Jan 08 2024	20:54:17	20.58	9.23	--	--
38410	Jan 08 2024	20:54:27	20.58	9.23	--	--
38420	Jan 08 2024	20:54:37	20.59	9.21	--	--
38430	Jan 08 2024	20:54:47	20.58	9.21	--	--
38440	Jan 08 2024	20:54:57	20.58	9.25	--	--
38450	Jan 08 2024	20:55:07	20.58	9.21	--	--
38460	Jan 08 2024	20:55:17	20.58	9.27	--	--
38470	Jan 08 2024	20:55:28	20.57	9.25	--	--
38480	Jan 08 2024	20:55:38	20.57	9.25	--	--
38490	Jan 08 2024	20:55:48	20.57	9.21	--	--
38500	Jan 08 2024	20:55:58	20.57	9.23	--	--
38510	Jan 08 2024	20:56:08	20.58	9.25	--	--
38520	Jan 08 2024	20:56:18	20.58	9.23	--	--
38530	Jan 08 2024	20:56:28	20.58	9.23	--	--
38540	Jan 08 2024	20:56:38	20.58	9.21	--	--
38550	Jan 08 2024	20:56:48	20.57	9.27	--	--
38560	Jan 08 2024	20:56:58	20.57	9.21	--	--
38570	Jan 08 2024	20:57:08	20.58	9.23	--	--
38580	Jan 08 2024	20:57:18	20.57	9.25	--	--
38590	Jan 08 2024	20:57:28	20.57	9.25	--	--
38600	Jan 08 2024	20:57:38	20.57	9.21	--	--
38610	Jan 08 2024	20:57:48	20.57	9.21	--	--
38620	Jan 08 2024	20:57:58	20.57	9.21	--	--
38630	Jan 08 2024	20:58:08	20.57	9.21	--	--
38640	Jan 08 2024	20:58:18	20.57	9.23	--	--
38650	Jan 08 2024	20:58:28	20.57	9.25	--	--
38660	Jan 08 2024	20:58:38	20.57	9.29	--	--
38670	Jan 08 2024	20:58:48	20.57	9.23	--	--
38680	Jan 08 2024	20:58:59	20.57	9.25	--	--
38690	Jan 08 2024	20:59:09	20.57	9.25	--	--
38700	Jan 08 2024	20:59:19	20.57	9.21	--	--
38710	Jan 08 2024	20:59:29	20.57	9.23	--	--
38720	Jan 08 2024	20:59:39	20.57	9.25	--	--
38730	Jan 08 2024	20:59:49	20.57	9.23	--	--
38740	Jan 08 2024	20:59:59	20.56	9.27	--	--
38750	Jan 08 2024	21:00:09	20.56	9.25	--	--
38760	Jan 08 2024	21:00:19	20.57	9.25	--	--
38770	Jan 08 2024	21:00:29	20.57	9.27	--	--
38780	Jan 08 2024	21:00:39	20.57	9.23	--	--
38790	Jan 08 2024	21:00:49	20.56	9.25	--	--
38800	Jan 08 2024	21:00:59	20.57	9.27	--	--
38810	Jan 08 2024	21:01:09	20.57	9.25	--	--
38820	Jan 08 2024	21:01:19	20.57	9.23	--	--
38830	Jan 08 2024	21:01:29	20.56	9.21	--	--
38840	Jan 08 2024	21:01:39	20.57	9.25	--	--
38850	Jan 08 2024	21:01:49	20.56	9.27	--	--
38860	Jan 08 2024	21:02:00	20.57	9.25	--	--
38870	Jan 08 2024	21:02:10	20.56	9.25	--	--
38880	Jan 08 2024	21:02:20	20.56	9.25	--	--
38890	Jan 08 2024	21:02:30	20.56	9.27	--	--
38900	Jan 08 2024	21:02:40	20.57	9.25	--	--
38910	Jan 08 2024	21:02:50	20.56	9.27	--	--
38920	Jan 08 2024	21:03:00	20.56	9.27	--	--
38930	Jan 08 2024	21:03:10	20.56	9.25	--	--
38940	Jan 08 2024	21:03:20	20.55	9.27	--	--
38950	Jan 08 2024	21:03:30	20.55	9.25	--	--
38960	Jan 08 2024	21:03:40	20.55	9.27	--	--
38970	Jan 08 2024	21:03:50	20.56	9.29	--	--
38980	Jan 08 2024	21:04:00	20.55	9.29	--	--
38990	Jan 08 2024	21:04:10	20.55	9.31	--	--
39000	Jan 08 2024	21:04:20	20.55	9.31	--	--
39010	Jan 08 2024	21:04:30	20.55	9.27	--	--
39020	Jan 08 2024	21:04:40	20.56	9.31	--	--
39030	Jan 08 2024	21:04:50	20.56	9.29	--	--
39040	Jan 08 2024	21:05:00	20.57	9.23	--	--
39050	Jan 08 2024	21:05:11	20.55	9.29	--	--
39060	Jan 08 2024	21:05:21	20.56	9.31	--	--
39070	Jan 08 2024	21:05:31	20.55	9.23	--	--
39080	Jan 08 2024	21:05:41	20.55	9.27	--	--
39090	Jan 08 2024	21:05:51	20.55	9.25	--	--
39100	Jan 08 2024	21:06:01	20.55	9.27	--	--
39110	Jan 08 2024	21:06:11	20.54	9.25	--	--
39120	Jan 08 2024	21:06:21	20.54	9.29	--	--
39130	Jan 08 2024	21:06:31	20.54	9.29	--	--
39140	Jan 08 2024	21:06:41	20.55	9.27	--	--
39150	Jan 08 2024	21:06:51	20.54	9.27	--	--
39160	Jan 08 2024	21:07:01	20.54	9.31	--	--
39170	Jan 08 2024	21:07:11	20.54	9.27	--	--
39180	Jan 08 2024	21:07:21	20.54	9.31	--	--
39190	Jan 08 2024	21:07:31	20.54	9.31	--	--
39200	Jan 08 2024	21:07:41	20.54	9.27	--	--
39210	Jan 08 2024	21:07:51	20.53	9.29	--	--
39220	Jan 08 2024	21:08:01	20.54	9.31	--	--
39230	Jan 08 2024	21:08:11	20.54	9.27	--	--
39240	Jan 08 2024	21:08:21	20.54	9.31	--	--
